id,total_rent,living_space,rooms,age,floor,zipcode,city,district,has_balcony,has_kitchen,has_cellar,has_elevator,needs_wbs
105672642,1290.0,115.0,3.5,115,3,10551,Berlin,None,True,False,True,False,False
105680023,1100.0,86.1,3.0,107,1,14165,Berlin,Zehlendorf (Zehlendorf),True,True,True,False,False
105680186,825.0,56.0,2.0,118,4,10247,Berlin,Friedrichshain (Friedrichshain),False,True,True,False,False
105681603,1500.0,63.7,3.0,64,3,10787,Berlin,Schöneberg (Schöneberg),True,True,True,False,False
105683242,2179.0,110.0,3.0,7,2,10179,Berlin,None,True,True,True,True,False
105684594,600.0,36.0,1.0,118,4,12163,Berlin,None,False,True,True,False,False
105684926,2370.0,126.0,3.0,1,0,10179,Berlin-,Mitte,True,True,False,True,False
105685874,1134.0,129.0,4.0,108,1,12557,Berlin,None,True,False,True,False,False
105686746,2009.0,94.71,3.0,0,2,10179,Berlin,Mitte (Mitte),True,True,True,True,False
105689275,1803.0,115.34,3.0,0,4,12053,Berlin,- Neukölln,True,True,True,True,False
105697810,1070.0,74.42,2.0,25,None,12103,Berlin,None,True,False,False,False,False
105697819,1150.0,48.0,2.0,20,None,10245,Berlin,Friedrichshain,False,True,True,False,False
105697830,1150.0,48.0,2.0,20,None,10245,Berlin,Friedrichshain,False,True,True,False,False
105698582,788.0,51.0,2.0,1,1,13156,Berlin,Niederschönhausen (Pankow),True,True,True,True,False
105698822,2624.0,78.8,3.0,0,0,10179,Berlin,Mitte (Mitte),True,True,True,True,False
105699239,1790.0,120.0,2.0,19,3,10117,Berlin,Mitte (Mitte),True,True,True,True,False
105699596,1885.0,60.0,2.0,None,3,10117,Berlin,Mitte (Mitte),False,True,False,True,False
105699723,2890.0,156.33,4.0,None,None,10719,Berlin,None,True,True,True,False,False
105700602,1290.0,51.0,2.0,0,3,13158,Berlin,Rosenthal (Pankow),True,True,False,True,False
105700657,3400.0,200.0,5.0,107,1,14057,Berlin,None,True,True,False,True,False
105700942,838.0,53.96,2.0,18,3,12555,Berlin,Köpenick (Köpenick),True,True,False,True,False
105701218,795.0,37.0,2.0,3,4,10319,Berlin,Friedrichsfelde (Lichtenberg),True,True,False,True,False
105701278,1400.0,57.0,2.0,2,6,10179,Berlin,None,True,True,True,True,False
105701700,950.0,75.95,3.0,19,2,12623,Berlin,Mahlsdorf (Hellersdorf),False,True,True,False,False
105701956,632.96,59.86,2.0,34,4,13437,Berlin,Wittenau (Reinickendorf),True,True,True,False,True
105702072,612.28,51.93,1.5,36,2,14055,Berlin,Charlottenburg (Charlottenburg),True,True,True,True,True
105702107,676.65,65.06,2.0,34,None,13597,Berlin,Spandau (Spandau),True,True,True,False,True
105702362,583.6,54.66,2.0,32,5,12627,Berlin,Hellersdorf (Hellersdorf),True,False,True,True,False
105702372,1429.0,80.02,3.0,118,1,12099,Berlin,Tempelhof (Tempelhof),True,True,False,False,False
105702590,796.93,65.22,2.0,21,1,12679,Berlin,Marzahn (Marzahn),False,False,False,True,False
105703396,1209.84,81.94,2.0,26,1,12203,Berlin,Lichterfelde (Steglitz),True,False,False,False,False
105703411,1720.0,116.35,3.0,0,2,12555,Berlin,Köpenick (Köpenick),True,True,False,True,False
105703908,2062.0,107.0,3.0,120,3,10625,Berlin,Charlottenburg (Charlottenburg),True,True,True,False,False
105704054,870.0,59.75,2.0,108,3,12437,Berlin,Baumschulenweg (Treptow),False,True,True,False,False
105704074,1190.0,73.46,2.0,4,3,12555,Berlin,Köpenick (Köpenick),True,True,True,False,False
105704167,630.0,36.2,1.0,113,3,12059,Berlin,None,False,True,False,False,False
105704432,879.0,74.49,3.0,21,2,12559,Berlin,Köpenick (Köpenick),True,True,False,False,True
105704535,1552.0,72.12,2.0,28,4,10785,Berlin,Tiergarten (Tiergarten),True,True,True,True,False
105704691,610.0,41.0,1.0,None,1,10557,Berlin,None,True,True,True,True,False
105704699,639.73,64.03,2.0,89,3,13629,Berlin,Siemensstadt (Spandau),False,False,True,False,False
105704795,1621.0,64.84,2.0,104,5,10115,Berlin,None,True,True,True,True,False
105705071,2168.3,108.96,3.0,20,8,10117,Berlin,None,True,True,True,True,False
105705146,1111.0,49.69,2.0,85,2,12051,Berlin,Neukölln (Neukölln),True,True,True,False,False
105705394,1199.0,85.5,2.0,111,3,12043,Berlin,Neukölln (Neukölln),False,False,False,False,False
105705443,1199.0,85.5,2.0,111,3,12043,Berlin,Neukölln (Neukölln),False,False,False,False,False
105705773,1599.0,117.0,3.0,107,4,10715,Berlin,Wilmersdorf (Wilmersdorf),True,False,False,False,False
105705920,999.0,82.0,3.0,49,3,12109,Berlin,Mariendorf (Tempelhof),True,False,False,False,False
105705937,3139.29,149.49,4.0,104,3,10405,Berlin,Prenzlauer Berg, Prenzlauer Berg (Prenzlauer Berg),False,True,True,True,False
105706454,1520.0,116.9,4.0,114,0,10247,Berlin,Friedrichshain (Friedrichshain),False,True,False,False,False
105706515,1740.0,105.0,3.5,5,None,10115,Berlin,Mitte (Mitte),True,False,True,True,False
105706527,931.0,55.0,2.0,131,2,10965,Berlin-Kreuzberg,Kreuzberg (Kreuzberg),False,True,True,False,False
105707298,1839.0,136.89,4.0,100,4,10625,Berlin,Charlottenburg (Charlottenburg),True,False,True,False,False
105707962,3000.0,110.0,4.0,1,4,10707,Berlin,Wilmersdorf (Wilmersdorf),True,True,True,True,False
105708155,769.0,22.0,1.0,0,6,10965,Berlin,Kreuzberg (Kreuzberg),False,True,False,True,False
105708240,1299.0,84.0,3.0,113,4,13507,Berlin,Tegel (Reinickendorf),True,True,False,False,False
105708384,750.0,39.14,1.0,34,0,13189,Berlin,Pankow (Pankow),True,True,False,True,False
105708582,1990.0,95.0,3.0,27,2,10625,Berlin,Charlottenburg (Charlottenburg),True,False,True,True,False
105708624,1513.22,83.0,3.0,3,3,10557,Berlin,Tiergarten (Tiergarten),True,True,True,True,False
105708715,1375.0,64.0,2.0,118,4,10719,Berlin,None,True,True,False,True,False
105708817,1024.66,65.09,2.0,112,3,10317,Berlin,None,False,True,False,False,False
105710961,999.0,50.47,2.0,99,None,10553,Berlin,Tiergarten (Tiergarten),False,True,False,False,False
105711134,931.53,64.23,2.0,55,1,14193,Berlin,None,True,True,True,True,False
105711487,611.0,18.0,1.0,None,None,13357,Berlin,Wedding (Wedding),False,True,True,True,False
105711812,1390.0,75.0,3.0,48,3,14193,Berlin,Schmargendorf (Wilmersdorf),True,False,True,True,False
105712355,1915.0,94.76,3.0,0,2,10179,Berlin,Mitte (Mitte),True,True,True,True,False
105712379,2081.0,98.15,3.0,0,3,10179,Berlin,Mitte (Mitte),True,True,True,True,False
105712470,1295.0,54.4,2.0,2,4,10115,Berlin,Mitte (Mitte),True,True,True,True,False
105713711,1780.0,60.0,2.0,0,9,10963,Berlin,Tiergarten (Tiergarten),True,True,True,True,False
105713858,799.0,71.2,3.0,34,11,13051,Berlin,Neu-Hohenschönhausen (Hohenschönhausen),True,True,True,True,False
105721669,519.54,52.21,1.5,88,1,13587,Berlin,Spandau (Spandau),False,False,True,False,False
105721670,738.84,69.09,2.0,42,3,13629,Berlin,Siemensstadt (Spandau),True,False,True,False,False
105721804,895.0,73.0,3.0,None,4,13409,Berlin,Reinickendorf (Reinickendorf),True,False,True,False,False
105722114,1409.0,105.0,4.0,120,2,10585,Berlin,Charlottenburg (Charlottenburg),True,True,True,False,False
105722249,1275.0,45.0,1.5,148,4,10115,Berlin,Mitte (Mitte),False,True,True,False,False
105722449,2872.0,196.87,6.0,110,4,10715,Berlin,Wilmersdorf (Wilmersdorf),True,False,True,True,False
105722535,1812.05,120.0,4.0,123,3,14169,Berlin,None,False,False,False,False,False
105722566,1150.0,90.0,3.0,108,1,10315,berlin,None,False,True,False,False,False
105722687,707.6,40.0,1.0,118,2,10317,Berlin,None,True,True,False,False,False
105722947,1050.0,76.0,3.0,None,1,13403,Berlin,Reinickendorf (Reinickendorf),True,True,True,False,False
105722952,2295.0,121.4,3.0,148,1,10115,Berlin,Mitte (Mitte),False,True,True,False,False
105723225,1337.4,88.59,3.0,118,1,10317,Berlin,None,True,True,False,False,False
105723536,958.75,95.66,3.0,41,2,13581,Berlin,Spandau (Spandau),True,False,True,True,True
105724219,2946.0,149.15,5.0,118,None,10245,Berlin,Friedrichshain (Friedrichshain),True,False,False,True,False
105724369,1847.0,122.0,3.0,4,1,12555,Berlin,Köpenick (Köpenick),False,True,False,False,False
105724436,1940.11,119.47,3.0,20,1,12557,Berlin,Köpenick (Köpenick),True,True,True,True,False
105724754,1390.0,86.0,3.0,34,3,10585,Berlin,Charlottenburg (Charlottenburg),False,False,False,True,False
105725137,1049.0,55.0,1.0,60,2,10719,Berlin,Wilmersdorf (Wilmersdorf),True,True,False,True,False
105725160,7700.0,220.0,6.0,122,4,10623,Berlin,None,True,True,True,True,False
105725211,860.0,44.5,1.0,60,3,10719,Berlin,Wilmersdorf (Wilmersdorf),False,True,False,True,False
105725258,3400.0,98.0,3.0,1,3,10179,Berlin,Mitte (Mitte),True,True,True,True,False
105725333,860.0,44.5,1.0,60,3,10719,Berlin,Wilmersdorf (Wilmersdorf),False,True,False,True,False
105725420,962.66,98.75,4.0,36,1,12163,Berlin,(Steglitz), Steglitz (Steglitz),True,True,True,True,True
105725457,1908.42,99.19,3.0,2,6,10115,Berlin,Mitte (Mitte),True,True,True,True,False
105726188,846.0,48.89,1.0,114,3,12435,Berlin,Treptow (Treptow),False,True,False,False,False
105726317,595.0,38.0,2.0,None,4,13158,Berlin,Rosenthal (Pankow),True,True,True,False,False
105726437,588.07,47.46,2.0,44,11,13055,Berlin,Alt-Hohenschönhausen (Hohenschönhausen),False,False,False,True,False
105726449,842.73,77.5,2.5,41,6,13629,Berlin,Siemensstadt (Spandau),True,False,True,True,False
105726889,1166.01,82.5,3.0,118,4,13353,Berlin,Wedding (Wedding),True,True,False,False,False
105727053,889.98,68.46,2.0,118,1,13156,Berlin,Niederschönhausen (Pankow),True,False,False,True,False
105727101,1018.0,69.09,2.0,114,1,10551,Berlin,None,True,False,True,False,False
105727222,1226.0,61.3,2.0,None,2,10243,Berlin,Friedrichshain (Friedrichshain),True,True,False,True,False
105727379,1339.27,95.18,3.0,108,2,12435,Berlin,None,False,True,False,False,False
105727471,1218.0,60.9,2.0,None,3,10243,Berlin,Friedrichshain (Friedrichshain),True,True,False,True,False
105727664,1419.08,63.07,2.0,None,7,10243,Berlin,Friedrichshain (Friedrichshain),True,True,False,True,False
105727889,1529.39,82.67,3.0,None,1,10243,Berlin,Friedrichshain (Friedrichshain),True,True,False,True,False
105728088,1459.45,60.81,2.0,None,6,10243,Berlin,Friedrichshain (Friedrichshain),True,True,False,True,False
105728234,1988.2,107.47,2.0,None,5,14059,Berlin,Charlottenburg (Charlottenburg),True,True,True,True,False
105728502,900.0,37.5,1.0,127,1,10829,Berlin,Schöneberg (Schöneberg),False,True,False,False,False
105728516,1600.0,106.44,3.0,110,2,13353,Berlin,Wedding (Wedding),True,True,True,True,False
105728753,690.21,62.18,2.0,89,2,13595,Berlin,Spandau (Spandau),True,False,True,False,False
105728754,555.97,51.25,1.5,89,3,13595,Berlin,Spandau (Spandau),True,False,True,False,False
105729045,781.46,50.0,1.0,26,2,10969,Berlin,Kreuzberg (Kreuzberg),True,True,False,False,False
105729329,1248.0,90.35,3.0,29,3,13507,Berlin,Tegel (Reinickendorf),True,True,True,True,False
105729542,1700.0,90.0,3.0,33,5,10555,Berlin,None,True,False,False,True,False
105729640,1450.0,65.91,2.0,0,5,10557,Berlin,Tiergarten (Tiergarten),True,True,True,True,False
105729696,3595.0,233.81,6.0,None,6,10623,Berlin,Charlottenburg (Charlottenburg),True,True,True,True,False
105729753,734.4,41.0,1.0,47,3,12161,Berlin,Friedenau (Schöneberg),True,True,True,True,False
105730111,769.0,56.0,2.0,118,3,13353,Berlin,Wedding (Wedding),True,False,False,False,False
105730205,499.0,30.24,1.0,118,2,13359,Berlin,Wedding (Wedding),False,False,False,False,False
105730246,2465.0,114.0,3.0,100,3,10717,Berlin,Wilmersdorf (Wilmersdorf),True,True,True,True,False
105730267,1414.87,93.7,3.0,3,1,13593,Berlin,Spandau (Spandau),True,False,True,True,False
105730370,760.0,21.0,1.0,1,None,10317,Berlin,/ Rummelsburg, Lichtenberg (Lichtenberg),False,True,False,False,False
105730834,1788.0,108.3,3.0,103,4,10115,Berlin,None,True,True,True,False,False
105731066,2282.0,120.75,2.5,118,4,14059,Berlin,None,True,True,False,True,False
105731244,1015.0,73.56,2.5,58,6,10827,Berlin-Schöneberg,Schöneberg (Schöneberg),True,False,True,False,False
105731303,1494.21,76.43,2.0,108,5,12047,Berlin,Neukölln (Neukölln),True,True,False,False,False
105733050,1300.0,118.06,4.0,118,1,12161,Berlin,Friedenau (Schöneberg),True,True,True,False,False
105733109,799.0,60.42,2.0,113,4,12051,Berlin,Neukölln (Neukölln),True,False,False,False,False
105733267,1986.0,158.0,4.0,28,1,14169,Berlin,None,True,True,True,False,False
105733551,2870.0,142.0,3.0,115,1,10629,Berlin,None,False,True,True,False,False
105733738,880.23,51.99,2.0,65,1,14197,Berlin,Wilmersdorf (Wilmersdorf),False,True,True,False,False
105733743,1469.24,89.15,3.5,65,2,14197,Berlin,Wilmersdorf (Wilmersdorf),False,True,True,False,False
105734077,1280.0,95.0,3.5,33,1,14163,Berlin,Zehlendorf (Zehlendorf),True,True,True,False,False
105734417,797.65,56.43,2.0,1,1,10315,Berlin,None,True,True,True,False,False
105734806,1068.0,85.0,2.0,None,4,10247,Berlin,None,True,True,False,False,False
105734831,1065.0,45.0,1.0,113,3,10437,Berlin,Prenzlauer Berg (Prenzlauer Berg),True,True,False,False,False
105735411,1364.0,95.35,4.0,113,0,13353,Berlin,Wedding (Wedding),False,False,False,False,False
105735415,1070.9,68.85,2.0,176,3,10999,Berlin,Kreuzberg (Kreuzberg),False,False,False,False,False
105735417,1202.5,109.0,4.0,108,1,12439,Berlin,, Niederschöneweide (Treptow),True,False,False,False,False
105735418,892.34,70.94,2.0,116,0,13347,Berlin,Wedding (Wedding),False,False,False,False,False
105737674,1135.0,87.29,3.0,21,1,13127,Berlin,Französisch Buchholz (Pankow),True,True,True,True,False
105737676,526.0,35.49,1.0,33,3,12629,Berlin,Hellersdorf (Hellersdorf),True,False,True,True,False
105737686,1205.0,57.13,2.0,108,2,10117,Berlin,Mitte (Mitte),True,False,False,True,False
105737692,1069.0,105.0,3.0,113,None,13587,Berlin,Spandau (Spandau),True,False,False,False,False
105743705,1490.0,138.0,4.0,80,None,13583,Berlin-Spandau,None,True,True,True,False,False
105744405,1181.32,90.87,3.0,37,0,13509,Berlin,Wittenau (Reinickendorf),True,False,True,False,False
105744620,699.07,50.59,1.5,90,0,13407,Berlin,Reinickendorf (Reinickendorf),False,False,True,False,False
105744922,2000.0,156.0,4.5,105,2,12587,Berlin,Friedrichshagen (Köpenick),True,True,False,False,False
105745099,750.0,36.87,1.0,113,4,10715,Berlin,Wilmersdorf (Wilmersdorf),True,True,False,False,False
105745335,660.0,42.58,1.0,118,0,10585,Berlin,Charlottenburg (Charlottenburg),False,False,False,False,False
105745771,651.7,30.23,1.0,None,2,12459,Berlin,Oberschöneweide (Köpenick),True,True,True,True,False
105746148,1030.0,73.05,2.0,114,3,12049,Berlin,Neukölln (Neukölln),False,False,False,False,False
105746151,860.0,59.41,2.0,114,2,12049,Berlin,Neukölln (Neukölln),False,False,False,False,False
105746361,1199.0,78.76,3.0,91,3,12045,Berlin,Neukölln (Neukölln),True,False,False,False,False
105746440,1955.0,97.0,4.0,18,1,14163,Berlin,None,True,True,True,False,False
105747191,862.0,39.15,1.0,None,5,10243,Berlin,Friedrichshain (Friedrichshain),True,True,False,True,False
105747218,800.0,46.0,1.0,51,5,10777,Berlin,Wilmersdorf (Wilmersdorf),True,True,False,True,False
105747244,699.2,46.32,1.5,1,1,13357,Berlin,Wedding (Wedding),True,False,False,True,False
105747305,875.0,39.65,1.0,None,5,10243,Berlin,Friedrichshain (Friedrichshain),True,True,False,True,False
105747321,780.0,55.0,2.0,98,1,10585,berlin,Charlottenburg (Charlottenburg),True,True,True,False,False
105747428,881.75,39.12,1.0,None,6,10243,Berlin,- Friedrichshain, Friedrichshain (Friedrichshain),True,True,False,True,False
105747554,934.0,39.69,1.0,None,7,10243,Berlin,- Friedrichshain, Friedrichshain (Friedrichshain),True,True,False,True,False
105748332,1298.84,68.36,2.0,None,1,10719,Berlin,None,False,True,True,False,False
105748452,1441.36,67.04,2.0,6,10,10178,Berlin,Mitte (Mitte),True,True,False,True,False
105748711,613.0,49.57,1.0,48,None,12107,Berlin,- Mariendorf, Mariendorf (Tempelhof),True,False,False,False,False
105748732,1090.0,65.0,1.0,118,1,10119,Berlin,Mitte (Mitte),True,True,False,True,False
105748741,2380.0,200.31,6.0,None,3,14052,Berlin,Charlottenburg (Charlottenburg),True,True,True,True,False
105749041,795.48,60.43,2.0,22,2,12557,Berlin,Köpenick (Köpenick),True,False,True,False,False
105749924,1630.5,86.7,3.0,51,1,14193,Berlin,Grunewald (Wilmersdorf),True,True,True,False,False
105750112,1196.56,82.99,3.0,1,None,12527,Berlin,Grünau (Köpenick),True,True,False,True,False
105750391,1360.0,99.0,3.0,25,None,12307,Berlin-Lichtenrade,None,False,False,False,False,False
105750396,1360.0,99.0,3.0,25,None,12307,Berlin-Lichtenrade,None,False,False,False,False,False
105750914,609.0,48.0,2.0,46,4,12057,Berlin,Neukölln (Neukölln),True,False,False,True,False
105751052,800.28,58.12,2.0,94,2,13187,Berlin,Pankow (Pankow),False,False,True,False,False
105751067,631.52,63.67,3.0,29,5,12627,Berlin,Hellersdorf (Hellersdorf),True,False,True,False,False
105751086,899.0,73.0,3.0,46,4,12057,Berlin,Neukölln (Neukölln),True,False,False,True,False
105751160,609.0,48.0,2.0,46,3,12057,Berlin,Neukölln (Neukölln),True,False,False,True,False
105751256,899.0,70.0,2.0,46,4,12057,Berlin,Neukölln (Neukölln),True,False,False,True,False
105751263,688.0,44.66,1.0,118,1,13507,Berlin,Tegel (Reinickendorf),True,True,False,False,False
105751339,899.0,71.0,3.0,46,5,12057,Berlin,Neukölln (Neukölln),True,False,False,True,False
105751427,549.0,42.0,1.0,47,9,12057,Berlin,Neukölln (Neukölln),True,False,False,True,False
105751455,1143.0,70.46,3.0,105,4,12459,Berlin,Oberschöneweide (Köpenick),True,True,True,False,False
105751459,489.0,39.47,1.0,62,3,10559,Berlin,Tiergarten (Tiergarten),True,False,True,True,False
105751467,749.0,60.0,2.0,47,5,12057,Berlin,Neukölln (Neukölln),True,False,False,True,False
105751513,999.0,82.0,3.0,47,8,12057,Berlin,Neukölln (Neukölln),True,False,False,True,False
105751527,1314.2,87.46,3.0,31,3,12159,Berlin,None,True,True,False,False,False
105751647,639.0,50.0,2.0,27,1,12051,Berlin,Neukölln (Neukölln),True,False,False,False,False
105751703,829.0,66.84,3.0,64,2,13587,Berlin,Spandau (Spandau),False,False,False,False,False
105751721,2575.0,101.34,3.0,0,5,10439,Berlin,/ Prenzlauer Berg, Prenzlauer Berg (Prenzlauer Berg),True,True,False,True,False
105751814,1599.0,83.2,3.0,0,1,10557,Berlin,Tiergarten (Tiergarten),True,True,True,True,False
105751851,1075.0,70.0,2.0,118,2,10439,Berlin,None,True,False,False,False,False
105751861,2064.0,106.1,4.0,0,1,10557,Berlin,Tiergarten (Tiergarten),True,True,True,True,False
105751884,1104.0,51.2,2.0,0,6,10557,Berlin,Tiergarten (Tiergarten),True,True,True,True,False
105751917,1193.13,65.0,2.0,118,2,10115,Berlin,Mitte (Mitte),False,False,False,False,False
105751922,1515.0,133.0,4.0,109,5,13585,Berlin,Spandau (Spandau),True,False,False,False,False
105752221,1945.0,131.0,4.0,None,1,12557,Berlin,None,True,True,True,True,False
105752341,1485.0,121.4,4.0,100,2,12489,Berlin,Adlershof (Treptow),True,False,False,False,False
105752445,1040.0,78.0,2.0,106,2,13125,Berlin,Buch (Pankow),True,False,True,False,False
105752463,1641.0,110.0,3.0,118,4,10439,Berlin,None,True,True,False,False,False
105752646,1990.0,124.0,2.0,108,0,14193,Berlin,None,True,False,False,False,False
105752934,799.54,71.21,2.5,91,2,13583,Berlin,Spandau (Spandau),False,False,True,False,False
105753377,1154.75,65.73,2.0,118,4,10249,Berlin,None,True,True,False,False,False
105753835,1634.2,93.78,3.0,118,3,10249,Berlin,None,True,True,False,False,False
105754169,954.71,67.6,2.0,118,1,13629,Berlin,None,False,True,False,False,False
105754404,749.0,60.55,2.0,85,0,12249,Berlin,Lankwitz (Steglitz),True,False,True,False,False
105755259,981.17,60.56,2.0,5,None,13086,Berlin,Weißensee (Weißensee),False,True,False,True,False
105755377,1294.68,76.54,2.0,5,None,10115,Berlin,Mitte (Mitte),True,True,False,True,False
105757283,752.0,54.08,2.0,88,1,10315,Berlin,Friedrichsfelde (Lichtenberg),True,False,False,False,False
105757470,1161.0,58.0,1.0,0,5,10439,Berlin,Prenzlauer Berg (Prenzlauer Berg),True,True,False,True,False
105757471,1898.0,119.0,2.0,0,5,10439,Berlin,Prenzlauer Berg (Prenzlauer Berg),True,True,False,True,False
105757472,2000.0,125.0,2.0,0,5,10439,Berlin,Prenzlauer Berg (Prenzlauer Berg),True,False,False,True,False
105757585,1214.0,88.7,4.0,22,0,13127,Berlin,Französisch Buchholz (Pankow),True,True,False,False,False
105757588,841.0,60.19,2.0,26,0,13409,Berlin,Reinickendorf (Reinickendorf),True,False,True,False,False
105765112,2710.0,172.0,5.0,113,2,14199,Berlin,None,True,True,True,False,False
105765267,949.0,75.0,2.0,116,4,13347,Berlin,Wedding (Wedding),False,False,True,False,False
105765876,840.0,60.0,2.0,110,3,12045,Berlin,Neukölln (Neukölln),True,False,False,False,False
105765893,1009.0,55.53,2.0,112,5,12051,Berlin,Neukölln (Neukölln),True,False,False,False,False
105765942,1020.0,70.0,2.0,17,4,10119,Berlin-Mitte,Mitte (Mitte),True,False,False,False,False
105766444,567.48,52.66,3.0,29,2,12627,Berlin,Hellersdorf (Hellersdorf),False,False,True,False,False
105766445,601.57,50.9,2.0,32,9,12629,Berlin,Hellersdorf (Hellersdorf),True,False,True,True,False
105766474,2351.75,159.02,6.0,111,2,13353,Berlin,Wedding (Wedding),True,True,False,True,False
105766528,830.0,69.04,2.0,26,90,12351,Berlin,Buckow (Neukölln),True,False,False,False,False
105766922,1600.0,107.0,4.0,90,None,12683,Berlin,Biesdorf (Marzahn),True,True,False,False,False
105767691,866.68,61.88,2.0,113,2,12105,Berlin,Mariendorf (Tempelhof),True,False,True,False,False
105767859,1810.0,120.0,3.0,113,1,13507,Berlin,/ Tegel,True,True,True,False,False
105767897,1129.87,75.92,3.0,96,0,12055,Berlin,None,False,True,False,False,False
105768172,1175.0,66.01,2.0,118,3,10245,Berlin,Friedrichshain (Friedrichshain),True,False,False,True,False
105768520,1350.0,122.0,3.0,118,3,10318,Berlin,Karlshorst (Lichtenberg),True,True,False,False,False
105768633,650.0,40.0,1.0,63,3,12047,Berlin,Neukölln (Neukölln),False,False,True,False,False
105768655,630.0,32.0,1.0,50,10,10963,Berlin,Kreuzberg (Kreuzberg),False,True,False,True,False
105768818,700.0,38.0,1.0,50,14,10963,Berlin,Kreuzberg (Kreuzberg),False,True,False,True,False
105769224,511.13,46.13,2.0,30,1,12627,Berlin,Hellersdorf (Hellersdorf),False,False,True,False,False
105769261,834.0,65.75,3.0,88,2,12555,Berlin,Köpenick (Köpenick),False,False,False,False,False
105769423,1945.0,131.0,4.0,None,1,12557,Berlin,None,True,True,True,True,False
105769737,1519.0,107.3,2.0,55,6,14057,Berlin-Charlottenburg,Charlottenburg (Charlottenburg),True,True,False,True,False
105769747,1291.64,77.95,3.0,29,0,13507,Berlin,Tegel (Reinickendorf),True,True,True,True,False
105770306,2192.29,172.2,5.0,118,3,12163,Berlin,Steglitz (Steglitz),True,False,True,True,False
105770385,1399.0,97.81,3.0,100,4,10585,Berlin,Charlottenburg (Charlottenburg),True,False,False,False,False
105770389,1494.0,75.0,3.0,118,5,10407,Berlin,Prenzlauer Berg (Prenzlauer Berg),True,False,False,True,False
105770449,1290.95,91.0,2.0,94,None,12163,Berlin,Steglitz (Steglitz),False,True,False,False,False
105770486,2299.0,135.71,4.0,115,2,10585,Berlin,Charlottenburg (Charlottenburg),True,True,False,False,False
105771183,2420.0,170.0,5.0,118,4,12101,Berlin,None,True,False,False,True,False
105771279,1395.0,76.0,3.0,46,3,10787,Berlin,Tiergarten (Tiergarten),True,True,False,True,False
105771356,1600.0,90.0,4.0,None,2,12109,Berlin,None,True,True,True,True,False
105771663,2014.11,113.01,3.0,None,2,10115,Berlin,Mitte (Mitte),False,True,False,True,False
105771670,2429.0,162.8,5.0,118,None,10115,Berlin,None,True,False,True,False,False
105771762,1060.09,81.57,4.0,56,3,12169,Berlin,Steglitz (Steglitz),True,False,True,False,False
105772041,715.48,66.07,2.0,46,3,12353,Berlin,Buckow (Neukölln),True,True,True,False,False
105772366,832.7,65.42,2.0,118,0,13189,Berlin,Pankow (Pankow),False,True,False,False,False
105772400,499.58,52.13,2.0,118,2,10435,Berlin,None,False,False,False,False,False
105772401,858.0,57.16,2.0,0,2,12555,Berlin,Köpenick (Köpenick),True,True,False,True,False
105772684,2660.58,147.81,4.0,104,2,10405,Berlin,Prenzlauer Berg, Prenzlauer Berg (Prenzlauer Berg),True,True,True,True,False
105772688,1503.82,61.38,2.0,None,7,10243,Berlin,Friedrichshain (Friedrichshain),True,True,False,True,False
105772779,801.0,42.58,1.0,113,0,10407,Berlin,Prenzlauer Berg (Prenzlauer Berg),False,False,False,False,False
105772935,1500.0,75.0,2.0,None,None,10557,Berlin,Tiergarten (Tiergarten),False,True,False,False,False
105773183,1998.0,97.0,3.0,118,5,10405,Berlin,Prenzlauer Berg (Prenzlauer Berg),True,True,True,True,False
105773193,789.0,73.0,2.0,48,5,13587,Berlin,Spandau (Spandau),True,False,False,True,False
105773236,860.0,34.22,1.0,9,1,10115,Berlin,Mitte (Mitte),True,True,False,True,False
105773369,680.0,36.13,1.0,113,0,10407,Berlin,Prenzlauer Berg (Prenzlauer Berg),False,False,False,False,False
105773490,1100.0,53.91,2.0,90,1,12059,Berlin,Neukölln (Neukölln),True,True,True,False,False
105773513,999.51,62.5,2.0,110,2,12049,Berlin,Neukölln (Neukölln),True,True,True,False,False
105773580,1265.0,75.28,2.0,113,0,10407,Berlin,Prenzlauer Berg (Prenzlauer Berg),False,False,False,False,False
105773753,825.0,38.18,1.0,None,4,10551,Berlin,Tiergarten (Tiergarten),True,True,True,True,False
105773769,954.95,56.6,3.0,81,0,10317,Berlin,None,False,True,False,False,False
105773887,843.0,97.0,3.0,112,1,13409,Berlin,None,True,False,False,False,False
105774081,1600.0,53.14,2.0,23,4,10119,Berlin,Mitte (Mitte),True,True,True,True,False
105774272,703.47,60.18,2.0,109,0,12169,Berlin,Steglitz (Steglitz),True,True,True,False,False
105774338,795.0,36.06,1.0,None,4,10551,Berlin,Tiergarten (Tiergarten),True,True,True,True,False
105774653,1255.0,59.11,2.0,None,4,10551,Berlin,Tiergarten (Tiergarten),True,True,False,True,False
105774657,479.0,36.75,1.0,108,3,13585,Berlin,Spandau (Spandau),False,True,False,False,False
105775315,810.5,78.0,3.0,51,1,12349,Berlin,Buckow (Neukölln),True,True,True,False,False
105775497,2410.0,131.64,4.0,108,3,10625,Berlin,Charlottenburg (Charlottenburg),True,True,True,True,False
105776023,3070.0,141.2,4.0,0,5,10777,Berlin,None,True,True,False,True,False
105776107,737.82,71.21,3.0,31,0,12627,Berlin,Hellersdorf (Hellersdorf),True,False,False,True,False
105776143,4987.0,224.0,8.0,None,5,10555,Berlin,Tiergarten (Tiergarten),True,True,False,False,False
